event_id,event_time,event_date,event_hour,custom_track,uid,job_id,campaign_id,group_id,publisher_id,device_type,revenue,bid,bn,cd,de,dl,dt,ed,ev,md,rl,sr,ts,tz,ua,utm_source,v,vp
fb70cddd-f97b-4023-96ee-608ba1282fab,2024-02-28 10:48:00,2024-02-28,10,click,1-ok78d38x-l5j7ka8p,0,0,0,0,desktop,0,0.0,Chrome 102,24.0,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":2,""publisherId"":0,""userId"":97}",2.0,True,http://localhost:4200/candidate-portal/,1920x1080,2022-07-20 07:10:06.310,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",unknown,1.0,1920x976
a1e0ee45-95be-476f-91e4-5a4f77122398,2024-02-03 20:26:00,2024-02-03,20,unknown,1-d605eqrr-l5m5ugxa,0,0,0,0,desktop,0,0.0,Chrome 103,30.0,UTF-8,http://129.213.68.90/candidate-portal/login,CandidatePortal,unknown,1.0,True,unknown,1440x900,2022-07-18 03:49:56.559,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1440x702
a20b43fa-676f-4853-ac41-5fb3a599a60b,2024-03-22 05:57:00,2024-03-22,5,unknown,1-rra7i3jt-l5v2g2rs,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://fe.stag.gotoro.io/candidate-portal/confirm-interview?calendarId=14&availableId=45&jobId=385&publisherIds=,CandidatePortal,unknown,1.0,True,unknown,1920x1080,2022-07-21 13:25:18.476,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",unknown,1.0,1920x947
552de048-eb22-4d07-8758-22c008cdc9bf,2024-01-08 07:35:00,2024-01-08,7,unknown,1-p15en7jy-l5zdx30v,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,unknown,1.0,True,unknown,1366x768,2022-07-24 13:57:57.468,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
291cc552-67c5-4610-adc3-74864c73f16e,2024-01-02 10:45:00,2024-01-02,10,unknown,1-ok78d38x-l5j7ka8p,0,0,0,0,desktop,0,0.0,Chrome 102,24.0,UTF-8,http://localhost:4200/candidate-portal/profile,CandidatePortal,unknown,1.0,True,http://localhost:4200/candidate-portal/profile,1920x1080,2022-07-22 09:52:47.400,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",unknown,1.0,1669x925
23bb9901-8f57-4d99-b3c3-fc7ce9c9d01f,2024-03-14 03:10:00,2024-03-14,3,click,1-kntupfok-l61tduvk,98,4,0,1,desktop,0,2.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2.0,True,unknown,1366x768,2022-07-26 06:52:53.275,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
47f0fbcc-b792-4917-8c5f-82624a8d1a7f,2024-03-06 21:39:00,2024-03-06,21,alive,1-kntupfok-l61tduvk,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2.0,True,unknown,1366x768,2022-07-26 06:52:53.893,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
35c3da3e-5aa7-410e-b8b8-65cb6352679e,2024-01-15 05:36:00,2024-01-15,5,unknown,1-9tivgsfi-l4rae1qy,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://localhost:4201/candidate-portal/job,CandidatePortal,unknown,1.0,True,http://localhost:4201/candidate-portal/job,1920x1080,2022-07-11 06:43:09.539,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1858x944
3b4900be-5d98-442f-b1a4-80029b7f7508,2024-02-03 10:37:00,2024-02-03,10,alive,1-t8bqaiy4-l61kszmf,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/273?jobId=273&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""273"",""publisherId"":""1"",""stayed_alive"":10}",2.0,True,unknown,1366x768,2022-07-26 02:54:26.210,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
152d414c-d774-448e-8417-5515657c8673,2024-01-08 06:32:00,2024-01-08,6,click,1-we46wior-l61ljer9,188,48,34,1,desktop,0,1.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,True,unknown,1366x768,2022-07-26 03:07:44.986,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
8dc51a4e-556d-4b8d-acf1-dfd6ed3d9936,2024-03-25 08:41:00,2024-03-25,8,click,1-zof0i457-l5ze6uuv,188,48,34,1,desktop,0,1.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,True,unknown,1366x768,2022-07-24 14:07:08.407,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
5ba92bf8-92c7-4aec-bf00-14be4d3158e5,2024-03-01 05:29:00,2024-03-01,5,alive,1-t8bqaiy4-l61kszmf,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/273?jobId=273&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""273"",""publisherId"":""1"",""stayed_alive"":10}",2.0,True,unknown,1366x768,2022-07-26 02:53:37.203,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
ec494949-82df-480e-bf35-1b197e7c8679,2024-01-15 22:35:00,2024-01-15,22,click,1-9tivgsfi-l4rae1qy,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://localhost:4201/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":89,""publisherId"":0}",2.0,True,http://localhost:4201/candidate-portal/,1920x1080,2022-07-11 07:01:40.362,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1858x944
8cd7faca-b496-44b6-8089-ca326cacc2f9,2024-03-04 21:55:00,2024-03-04,21,unknown,1-x4kr0zhi-l4oz0ilv,0,0,0,0,desktop,0,0.0,Chrome 103,30.0,UTF-8,http://150.230.186.232/candidate-portal/,CandidatePortal,unknown,1.0,True,unknown,1440x900,2022-07-22 06:54:06.167,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,815x797
658efa94-eb2f-45b9-9f9a-0c45d0478984,2024-03-29 13:54:00,2024-03-29,13,unknown,1-m8tpkuds-l4oxward,0,0,0,0,desktop,0,0.0,chrome 103,24.0,utf-8,http://150.136.2.86/candidate-portal/,candidateportal,unknown,1.0,True,unknown,1366x768,2022-07-08 04:08:49.186,-420.0,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/103.0.0.0 safari/537.36",unknown,1.0,1366x625
e8667e2f-3cd0-4519-85f0-a4e2ea3e3434,2024-01-01 07:22:00,2024-01-01,7,unknown,1-c5v39kv8-l5c94dee,98,4,0,1,desktop,0,2.0,Chrome 103,24.0,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,unknown,1.0,True,unknown,1366x768,2022-07-08 09:41:16.951,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
8ad08f6c-b4a6-4c2e-8cae-95237d1e305f,2024-02-19 22:03:00,2024-02-19,22,unknown,1-isn7h3uy-l5tc02ux,0,0,0,0,desktop,0,0.0,Chrome 79,24.0,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,unknown,1.0,True,unknown,1024x1024,2022-07-20 08:17:15.899,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36",unknown,1.0,1024x1024
f231341d-0209-40ce-a88c-276cbd52a8c3,2024-01-08 09:52:00,2024-01-08,9,unknown,1-9tivgsfi-l4rae1qy,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://localhost:4300/candidate-portal/,CandidatePortal,unknown,1.0,True,unknown,1920x1080,2022-07-11 07:23:59.436,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1858x944
ea75e8da-c354-426a-8588-fe3e4a70d8bc,2024-01-09 11:27:00,2024-01-09,11,unknown,1-cqfv3gyx-l5ufp656,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://fe.stag.gotoro.io/candidate-portal/confirm-interview?calendarId=23&availableId=71&jobId=308&publisherIds=,CandidatePortal,unknown,1.0,True,unknown,1536x864,2022-07-25 08:39:51.226,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1536x731
baa53d9e-c97b-4d53-aaa2-70a7e717cfe4,2024-01-26 20:53:00,2024-01-26,20,unknown,1-t4tqlljw-l5m9ph44,0,0,0,0,desktop,0,0.0,Chrome 102,24.0,UTF-8,"http://fe.dev.gotoro.io/candidate-portal/confirm-interview?calendarId=37&availableId=117&jobId=187&publisherIds=4,1,2,3,5",CandidatePortal,unknown,1.0,True,unknown,1920x1080,2022-07-21 06:46:58.077,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",unknown,1.0,1920x919
f8a819ab-b802-48d5-b751-afa1b6206efa,2024-01-10 21:23:00,2024-01-10,21,click,1-c5v39kv8-l5c94dee,98,4,0,1,desktop,0,2.0,Chrome 103,24.0,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2.0,True,unknown,1366x768,2022-07-08 09:30:15.474,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
5dd824b9-4f8d-443c-a6b9-2d7fd303c11b,2024-01-17 13:52:00,2024-01-17,13,unknown,1-m8tpkuds-l4oxward,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://150.136.2.86/candidate-portal/new-password?token=900ac6cd-183c-4328-852a-42f6aa17918e&id=377,CandidatePortal,unknown,1.0,True,unknown,1366x768,2022-07-20 08:02:46.550,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
88a2fd9b-9003-4b3e-8828-86aa2b014245,2024-03-01 23:55:00,2024-03-01,23,click,1-0d5ciljy-l4pdlaxd,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":81,""publisherId"":0,""userId"":116}",2.0,True,unknown,1536x864,2022-07-11 07:22:37.498,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1536x714
9c5a5937-144e-46a2-a665-d0fae9a7a0ec,2024-01-14 08:45:00,2024-01-14,8,unknown,1-frw2ni0g-l57vers3,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,unknown,1.0,True,unknown,1920x1080,2022-07-20 04:08:32.011,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1434x750
9f2f7150-236c-445d-9489-0701dd2338e9,2024-03-09 10:26:00,2024-03-09,10,click,1-ok78d38x-l5j7ka8p,0,0,0,0,desktop,0,0.0,Chrome 102,24.0,UTF-8,http://localhost:4200/candidate-portal/job?what=frontend&where=,CandidatePortal,"{""customEvent"":""click"",""jobId"":243,""publisherId"":0,""userId"":118}",2.0,True,unknown,1920x1080,2022-07-26 03:35:34.074,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",unknown,1.0,1186x976
a9cc3ebe-a9a6-46f1-a650-74bb22a50901,2024-03-05 18:56:00,2024-03-05,18,click,1-0d5ciljy-l4pdlaxd,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":81,""publisherId"":0,""userId"":116}",2.0,True,unknown,1920x1080,2022-07-12 02:21:14.850,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1455x929
21391c88-5082-4924-9d27-0bbef372c638,2024-02-14 01:45:00,2024-02-14,1,unknown,1-x9tmutv6-l6338pyb,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,"http://fe.test.gotoro.io/candidate-portal/confirm-interview?calendarId=9&availableId=20&jobId=289&publisherIds=1,2,3,5,17",CandidatePortal,unknown,1.0,True,unknown,1366x768,2022-07-27 04:09:44.291,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36",unknown,1.0,1366x768
9e5e3a0e-8421-438b-9c6b-8f2a6050b69d,2024-01-17 14:42:00,2024-01-17,14,unknown,1-cwkkdhs8-l5j2zi4w,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,unknown,1.0,True,unknown,1366x768,2022-07-19 09:46:42.065,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",unknown,1.0,1366x657
a822f137-dd70-43d7-8d36-d2b178f172b3,2024-01-23 03:46:00,2024-01-23,3,click,1-t8bqaiy4-l61kszmf,98,4,0,1,desktop,0,2.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2.0,True,unknown,1366x768,2022-07-26 02:50:17.635,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
d24656b4-d765-4f75-b7c8-7dda9a16b356,2024-03-18 14:01:00,2024-03-18,14,click,1-zof0i457-l5ze6uuv,188,48,34,1,desktop,0,1.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,True,unknown,1366x768,2022-07-24 14:12:46.032,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
371cf735-2ae0-4fa6-af49-4672d7275549,2024-01-09 09:00:00,2024-01-09,9,alive,1-c5v39kv8-l5c94dee,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2.0,True,unknown,1366x768,2022-07-08 09:54:43.573,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
4b4e4469-e00e-41ba-86c4-0cc49910f7a3,2024-02-17 14:45:00,2024-02-17,14,alive,1-yh82s4al-l60jlqwa,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1529?jobId=1529&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1529"",""publisherId"":""1"",""stayed_alive"":10}",2.0,True,unknown,1366x768,2022-07-25 10:03:03.129,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1366x625
b0840203-2ff3-4325-bb7d-5a5bcb0f6cae,2024-01-24 21:36:00,2024-01-24,21,click,1-0d5ciljy-l4pdlaxd,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":47,""publisherId"":0,""userId"":116}",2.0,True,unknown,1920x1080,2022-07-12 02:21:24.056,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1455x929
f361dc1f-977e-4985-b0ab-15ee0935052c,2024-02-15 16:23:00,2024-02-15,16,click,1-rrc3k5vd-l4o0b4yy,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":196,""publisherId"":0,""userId"":123}",2.0,True,http://localhost:4200/candidate-portal/job,1920x1080,2022-07-12 02:59:29.697,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1367x929
0443ea84-bcd8-4dab-a4fe-94e8545abeb7,2024-01-03 12:47:00,2024-01-03,12,alive,1-rrc3k5vd-l4o0b4yy,0,0,0,0,desktop,0,0.0,Chrome 103,24.0,UTF-8,http://localhost:4200/candidate-portal/job/195,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""195"",""publisherId"":0,""userId"":123,""stayed_alive"":10}",2.0,True,unknown,1536x864,2022-07-10 17:06:56.290,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",unknown,1.0,1018x714
